2591,95,6172,662,143,1310,13.8,1.9,603,8.9,1.6,50,8,26.2,546,50,2,8852,1,1,247,275,51.1111111111,
2593,95,6162,661,143,1306,13.7,1.9,601,8.9,1.6,50,8,26.1,546,50,2,8842,1,1,248,274,51.1111111111,
91,106,7399,493,301,1439,13.6,2.9,288,3.7,2.6,85,18,16.9,749,19,8,11400,0,7,538,198,51.1111111111,
550,55,3699,267,100,804,14.6,3.0,115,3.0,2.5,27,3,29.8,744,9,3,3996,1,3,624,110,51.1111111111,
553,81,5532,424,312,1077,13.3,2.5,864,13.5,3.5,60,6,18.0,683,18,10,9007,0,0,286,385,51.1111111111,
554,78,5455,419,312,1065,13.7,2.5,842,13.4,3.5,57,6,18.7,674,18,10,8854,0,0,280,382,51.1111111111,
555,81,5532,424,312,1077,13.3,2.5,864,13.5,3.5,60,6,18.0,683,18,10,9007,0,0,286,385,51.1111111111,
2605,68,6831,379,1192,1546,22.7,4.1,680,9.1,13.3,44,11,35.1,1788,77,15,8946,0,94,1159,533,51.1111111111,
2606,68,6831,379,1192,1548,22.8,4.1,680,9.1,13.3,44,11,35.2,1790,77,15,8947,0,94,1161,533,51.1111111111,
2610,103,6933,570,0,1443,14.0,2.3,491,6.6,0.0,75,7,19.2,748,0,0,10603,0,9,611,128,51.1111111111,
2611,108,7091,596,42,1477,13.7,2.2,475,6.3,0.4,78,7,18.9,754,2,2,10830,0,10,613,131,51.1111111111,
2623,108,7092,596,42,1481,13.7,2.2,475,6.3,0.4,78,7,19.0,752,2,2,10833,0,10,611,131,51.1111111111,
2144,24,1650,134,67,367,15.3,2.5,49,2.9,2.6,24,5,15.3,393,6,4,2553,0,4,332,56,51.1111111111,
578,2721,280508,22629,15483,58788,21.6,2.6,34531,11.0,3.3,2237,335,26.3,73332,518,193,475062,1720,211,55503,15614,51.1111111111,
579,2388,255738,20376,13552,51925,21.7,2.5,29718,10.4,3.1,1948,303,26.7,68329,454,165,436184,1630,194,52644,13624,51.1111111111,
580,2522,269639,21788,15392,56747,22.5,2.6,31776,10.5,3.4,2066,321,27.5,72103,505,187,455666,1715,212,54964,14930,51.1111111111,
581,35,2845,195,136,452,12.9,2.2,229,7.4,3.6,21,5,21.5,261,4,4,3784,0,1,164,89,51.1111111111,
586,151,23296,924,3670,4886,32.4,4.9,3615,13.4,11.8,120,9,40.7,5139,250,49,31152,0,43,4102,988,51.1111111111,
587,151,23239,921,3677,4863,32.2,4.9,3604,13.4,11.8,120,9,40.5,5120,251,49,31072,0,43,4085,986,51.1111111111,
4194,43,3166,258,0,704,16.4,2.7,54,1.7,0.0,30,8,23.5,948,0,0,4439,0,9,832,97,51.1111111111,
2640,302,43533,2627,2083,10073,33.4,3.6,8900,17.0,3.1,217,42,46.4,5934,107,37,67543,2,10,3351,2435,51.1111111111,
4195,43,3170,259,0,714,16.6,2.8,54,1.7,0.0,30,8,23.8,948,0,0,4440,0,9,839,90,51.1111111111,
2646,301,43041,2616,1996,10040,33.4,3.6,9111,17.5,3.0,216,42,46.5,6218,99,36,67212,2,10,3643,2435,51.1111111111,
2667,300,20057,1587,464,4087,13.6,2.6,2600,11.5,1.3,279,32,14.6,1828,16,14,35058,0,3,1317,508,51.1111111111,
2668,297,19627,1561,430,3986,13.4,2.5,2561,11.5,1.3,276,32,14.4,1786,14,12,34395,0,3,1291,492,51.1111111111,
2672,300,20053,1587,464,4085,13.6,2.6,2600,11.5,1.3,279,32,14.6,1826,16,14,35051,0,3,1315,508,51.1111111111,
626,307,27829,2700,1854,6908,22.5,2.5,6534,19.0,4.1,174,25,39.7,3042,64,24,45018,0,17,2121,794,51.1111111111,
627,307,27936,2705,1854,6939,22.6,2.5,6535,19.0,4.1,174,25,39.9,3052,64,24,45131,0,17,2126,799,51.1111111111,
628,307,27640,2690,1801,6849,22.3,2.5,6527,19.1,4.0,174,25,39.4,3026,60,22,44786,0,17,2107,792,51.1111111111,
2681,31,4674,202,73,753,24.3,3.4,751,13.8,0.9,24,4,31.4,1296,6,1,7763,0,9,975,299,51.1111111111,
2688,31,4542,200,73,721,23.3,3.3,758,14.3,1.0,24,4,30.0,1254,6,1,7585,0,8,944,292,51.1111111111,
2696,31,4655,202,61,754,24.3,3.4,754,13.9,0.8,24,4,31.4,1293,4,1,7744,0,9,971,301,51.1111111111,
2700,64,4084,228,64,547,8.5,2.4,319,7.2,1.0,46,4,11.9,206,4,4,6178,0,7,98,99,51.1111111111,
2498,35,3544,255,0,721,20.6,2.6,210,5.6,0.0,23,4,31.3,569,0,0,4630,0,1,421,147,51.1111111111,
2702,64,4086,228,64,547,8.5,2.4,320,7.3,1.0,46,4,11.9,206,4,4,6182,0,7,98,99,51.1111111111,
2705,30,2355,131,259,444,14.8,3.3,118,4.8,8.9,25,8,17.8,215,20,5,2914,0,0,122,93,51.1111111111,
670,208,15745,1300,507,3418,16.4,2.6,1833,10.4,2.3,82,6,41.7,2238,27,16,22275,3,7,1800,415,51.1111111111,
671,37,2594,246,153,614,16.6,2.5,106,3.9,4.7,19,3,32.3,415,8,4,3270,1,1,302,111,51.1111111111,
673,95,8040,786,530,2798,29.5,3.5,439,5.2,5.5,74,6,37.8,3191,38,11,9562,0,1,2889,299,53.0,
2734,133,13517,966,388,2874,21.6,3.0,602,4.3,2.0,96,16,29.9,814,12,9,19530,1,9,457,344,51.1111111111,
2736,115,10590,744,254,2089,18.2,2.8,324,3.0,1.6,86,16,24.3,618,8,8,15418,1,8,341,263,51.1111111111,
2737,134,13707,984,450,2912,21.7,2.9,604,4.2,2.3,96,16,30.3,825,17,10,19743,1,10,465,346,51.1111111111,
721,28,4169,228,62,753,26.9,2.7,204,4.7,1.2,22,1,34.2,572,4,3,5214,0,32,302,226,51.1111111111,
722,28,4189,228,62,756,27.0,2.7,206,4.7,1.2,22,1,34.4,584,4,3,5236,0,32,310,229,51.1111111111,
2776,31,1766,117,0,378,12.2,3.1,57,3.1,0.0,21,3,18.0,259,0,0,2366,0,9,129,121,51.1111111111,
2777,31,1723,115,0,369,11.9,3.1,49,2.8,0.0,21,3,17.6,253,0,0,2296,0,9,117,127,51.1111111111,
2778,30,1695,113,0,365,12.2,3.1,48,2.8,0.0,20,3,18.3,256,0,0,2239,0,9,115,132,51.1111111111,
735,61,5744,417,162,1187,19.5,2.8,804,12.3,1.9,43,3,27.6,824,14,4,8703,0,19,561,233,51.1111111111,
736,61,5750,417,162,1188,19.5,2.8,804,12.3,1.9,43,3,27.6,825,14,4,8709,0,19,562,233,51.1111111111,
742,317,45129,4952,10403,11444,36.1,2.3,15637,25.7,14.0,79,10,144.9,7160,373,27,74511,2,13,4480,2598,51.1111111111,
747,314,45018,4936,10379,11411,36.3,2.3,15627,25.8,14.0,76,10,150.1,7135,371,25,74331,2,13,4464,2589,51.1111111111,
750,317,45129,4952,10403,11444,36.1,2.3,15637,25.7,14.0,79,10,144.9,7160,373,27,74511,2,13,4479,2599,51.1111111111,
2799,123,11754,656,860,2752,22.4,4.1,715,5.7,5.5,56,5,49.1,1695,42,8,15525,0,5,935,744,51.1111111111,
